time,temperature,solar_radiation
3840,14.1,0.0
3841,13.9,0.0
3842,13.5,0.0
3843,13.2,0.0
3844,13.2,0.0
3845,13.0,0.2
3846,12.9,26.1
3847,13.1,67.3
3848,13.6,111.9
3849,14.2,167.7
3850,14.7,201.0
3851,15.2,202.1
3852,15.3,194.6
3853,15.9,258.6
3854,16.8,457.1
3855,17.5,389.8
3856,17.6,288.3
3857,17.6,218.8
3858,17.1,118.7
3859,16.9,86.7
3860,16.1,21.1
3861,15.7,0.4
3862,15.3,0.0
3863,14.9,0.0
3864,14.3,0.0
3865,13.8,0.0
3866,13.7,0.0
3867,13.0,0.0
3868,12.6,0.0
3869,12.6,1.4
3870,13.1,23.9
3871,13.4,199.4
3872,16.1,499.9
3873,17.3,694.8
3874,18.5,838.7
3875,20.1,950.7
3876,21.7,1006.5
3877,23.3,1011.0
3878,23.9,952.8
3879,24.2,814.6
3880,24.3,660.9
3881,24.3,514.6
3882,23.9,336.3
3883,22.3,110.7
3884,20.9,46.9
3885,19.6,1.7
3886,17.8,0.0
3887,16.5,0.0
3888,15.8,0.0
3889,15.1,0.0
3890,14.5,0.0
3891,14.0,0.0
3892,13.3,0.0
3893,13.1,2.2
3894,12.7,35.2
3895,13.9,253.5
3896,16.4,445.7
3897,17.6,398.2
3898,18.5,456.3
3899,20.1,744.2
3900,21.8,762.1
3901,24.2,1005.2
3902,25.7,952.5
3903,26.5,883.1
3904,26.9,751.8
3905,26.7,591.6
3906,26.3,370.1
3907,24.5,116.7
3908,22.4,22.2
3909,21.0,0.9
3910,19.1,0.0
3911,18.5,0.0
3912,17.7,0.0
3913,17.1,0.0
3914,16.4,0.0
3915,15.7,0.0
3916,15.4,0.0
3917,14.9,0.5
3918,14.6,56.0
3919,16.1,291.3
3920,18.5,486.1
3921,20.7,664.5
3922,22.8,819.1
3923,24.7,929.3
3924,26.8,983.4
3925,28.7,986.6
3926,29.8,940.4
3927,30.0,834.3
3928,30.1,694.7
3929,30.5,525.1
3930,30.6,338.5
3931,29.1,111.0
3932,27.7,31.3
3933,23.0,0.1
3934,17.9,0.0
3935,16.8,0.0
3936,15.3,0.0
3937,15.1,0.0
3938,15.3,0.0
3939,15.2,0.0
3940,14.7,0.0
3941,14.5,0.8
3942,14.7,26.8
3943,15.0,111.9
3944,16.2,298.3
3945,18.2,624.6
3946,20.1,814.4
3947,21.7,923.6
3948,23.1,977.5
3949,24.2,1001.4
3950,24.1,933.5
3951,23.2,624.8
3952,22.8,645.7
3953,21.9,282.0
3954,20.6,122.7
3955,20.3,105.6
3956,19.7,38.0
3957,19.2,0.3
3958,18.5,0.0
3959,17.5,0.0
3960,17.2,0.0
3961,17.0,0.0
3962,17.0,0.0
3963,16.7,0.0
3964,16.3,0.0
3965,16.1,1.1
3966,16.2,28.8
3967,16.8,74.1
3968,17.6,205.7
3969,19.6,522.9
3970,21.4,606.5
3971,23.8,828.5
3972,25.8,903.4
3973,27.1,996.0
3974,28.4,935.1
3975,29.6,877.4
3976,29.7,724.0
3977,27.5,249.5
3978,28.0,294.1
3979,23.6,27.8
3980,21.2,30.4
3981,20.9,0.2
3982,20.1,0.0
3983,19.5,0.0
3984,18.5,0.0
3985,17.8,0.0
3986,17.3,0.0
3987,16.5,0.0
3988,16.5,0.0
3989,16.1,1.7
3990,15.8,53.7
3991,16.8,282.1
3992,19.5,482.6
3993,21.7,665.9
3994,23.8,820.9
3995,25.7,939.3
3996,27.3,1005.3
3997,28.8,994.2
3998,30.1,936.9
3999,30.9,811.2
4000,30.7,480.7
4001,30.7,510.5
4002,30.3,341.1
4003,28.4,103.3
4004,26.1,8.9
4005,24.2,0.8
4006,22.9,0.0
4007,21.8,0.0
4008,21.6,0.0
4009,21.9,0.0
4010,20.6,0.0
4011,20.4,0.0
4012,20.0,0.0
4013,19.2,1.5
4014,19.0,58.1
4015,19.9,272.4
4016,22.6,459.4
4017,25.2,636.5
4018,27.6,788.5
4019,29.2,882.0
4020,31.1,959.7
4021,32.8,961.4
4022,34.0,914.9
4023,34.5,778.4
4024,34.9,688.2
4025,34.4,484.1
4026,33.4,309.7
4027,31.8,117.5
4028,30.4,28.3
4029,28.8,1.2
4030,25.9,0.0
4031,24.5,0.0
4032,23.6,0.0
4033,23.4,0.0
4034,22.5,0.0
4035,22.1,0.0
4036,21.6,0.0
4037,21.0,1.8
4038,21.2,63.1
4039,21.5,249.5
4040,23.8,448.6
4041,26.0,630.8
4042,27.9,785.5
4043,30.3,897.0
4044,32.1,954.9
4045,34.0,964.9
4046,36.5,943.6
4047,36.5,782.1
4048,36.2,560.1
4049,35.4,432.8
4050,35.3,318.4
4051,33.4,142.2
4052,31.3,38.2
4053,29.4,0.2
4054,28.7,0.0
4055,27.6,0.0
4056,26.1,0.0
4057,23.7,0.0
4058,22.5,0.0
4059,22.0,0.0
4060,21.1,0.0
4061,20.8,1.9
4062,21.4,73.2
4063,21.6,98.9
4064,23.1,289.0
4065,24.9,356.2
4066,27.3,676.3
4067,30.0,841.0
4068,32.8,949.6
4069,32.4,566.0
4070,33.4,723.6
4071,33.0,555.7
4072,33.0,543.1
4073,32.4,399.8
4074,30.2,120.5
4075,24.8,49.1
4076,24.2,63.9
4077,23.4,1.4
4078,22.3,0.0
4079,21.9,0.0
4080,20.9,0.0
4081,20.0,0.0
4082,19.9,0.0
4083,20.0,0.0
4084,19.6,0.0
4085,20.2,0.9
4086,20.1,34.1
4087,20.1,27.9
4088,20.0,294.0
4089,22.5,446.7
4090,24.1,551.2
4091,22.7,173.3
4092,21.0,58.7
4093,22.3,550.2
4094,24.2,609.2
4095,24.9,279.2
4096,24.2,188.8
4097,24.2,209.7
4098,24.8,170.3
4099,22.7,61.9
4100,19.3,32.9
4101,18.4,2.9
4102,16.9,0.0
4103,15.4,0.0
4104,15.1,0.0
4105,15.0,0.0
4106,15.0,0.0
4107,14.8,0.0
4108,14.1,0.0
4109,14.0,1.7
4110,14.7,32.8
4111,15.6,172.0
4112,17.1,429.6
4113,18.8,677.9
4114,20.4,832.4
4115,21.8,945.4
4116,22.7,990.1
4117,23.8,904.4
4118,24.3,925.5
4119,24.8,876.7
4120,25.2,689.4
4121,24.5,457.0
4122,23.7,245.8
4123,22.6,54.0
4124,21.8,15.7
4125,21.0,0.5
4126,19.3,0.0
4127,17.0,0.0
4128,16.3,0.0
4129,16.3,0.0
4130,16.3,0.0
4131,16.1,0.0
4132,16.2,0.0
4133,16.1,0.2
4134,16.1,6.5
4135,16.2,45.4
4136,16.8,207.5
4137,17.7,252.7
4138,19.0,465.5
4139,19.6,470.2
4140,20.5,520.1
4141,22.2,826.9
4142,23.7,995.7
4143,24.6,872.5
4144,25.5,746.6
4145,25.2,543.8
4146,24.8,350.0
4147,23.1,113.9
4148,21.1,16.9
4149,19.8,1.0
4150,18.6,0.0
4151,17.8,0.0
4152,17.6,0.0
4153,17.8,0.0
4154,17.2,0.0
4155,16.6,0.0
4156,15.6,0.0
4157,14.9,0.7
4158,15.2,52.7
4159,17.0,298.5
4160,18.9,451.0
4161,20.1,686.5
4162,21.0,658.9
4163,21.4,616.7
4164,22.1,735.5
4165,23.3,1132.2
4166,23.2,772.5
4167,21.8,349.5
4168,21.7,260.3
4169,22.9,589.1
4170,22.7,392.6
4171,21.1,163.5
4172,18.4,25.3
4173,17.4,1.6
4174,17.2,0.0
4175,16.8,0.0
4176,15.9,0.0
4177,14.9,0.0
4178,14.8,0.0
4179,14.5,0.0
4180,13.7,0.0
4181,13.1,0.5
4182,13.0,14.2
4183,13.5,164.5
4184,14.0,264.4
4185,13.2,222.9
4186,12.5,262.8
4187,13.0,342.9
4188,14.2,570.3
4189,16.4,1020.5
4190,17.9,1017.1
4191,18.7,685.3
4192,19.0,670.4
4193,17.6,304.4
4194,16.8,174.0
4195,16.0,118.2
4196,15.1,25.6
4197,13.9,0.8
4198,13.1,0.0
4199,12.4,0.0
4200,12.0,0.0
4201,11.4,0.0
4202,11.1,0.0
4203,10.5,0.0
4204,9.8,0.0
4205,9.4,0.8
4206,9.6,28.9
4207,10.4,97.5
4208,13.0,418.3
4209,15.9,777.1
4210,17.6,923.9
4211,19.1,1036.9
4212,19.5,1034.9
4213,20.1,1025.1
4214,20.7,840.2
4215,20.0,419.9
4216,21.2,720.4
4217,20.4,474.2
4218,19.1,223.8
4219,17.7,108.4
4220,15.9,35.7
4221,15.1,1.6
4222,14.6,0.0
4223,13.8,0.0
4224,13.0,0.0
4225,12.2,0.0
4226,10.9,0.0
4227,10.2,0.0
4228,9.8,0.0
4229,9.5,1.3
4230,9.3,56.2
4231,10.8,284.2
4232,12.7,473.8
4233,14.6,668.1
4234,16.2,833.3
4235,17.8,943.5
4236,19.6,1005.2
4237,21.0,1013.3
4238,22.2,982.1
4239,22.7,881.1
4240,22.9,738.3
4241,22.7,530.5
4242,21.9,322.3
4243,19.8,116.9
4244,18.0,32.8
4245,16.7,1.5
4246,15.8,0.0
4247,14.6,0.0
4248,14.3,0.0
4249,12.2,0.0
4250,11.6,0.0
4251,11.4,0.0
4252,10.9,0.0
4253,10.2,1.3
4254,10.2,43.5
4255,11.0,101.8
4256,11.5,148.5
4257,12.5,233.5
4258,13.8,404.9
4259,14.7,351.7
4260,15.9,419.9
4261,16.4,427.8
4262,15.8,210.1
4263,16.5,301.4
4264,17.5,267.3
4265,17.9,326.9
4266,18.3,333.5
4267,17.1,98.3
4268,16.0,34.6
4269,15.1,1.0
4270,14.2,0.0
4271,13.6,0.0
4272,13.2,0.0
4273,12.7,0.0
4274,12.0,0.0
4275,11.0,0.0
4276,10.0,0.0
4277,9.6,0.9
4278,10.0,48.4
4279,11.7,226.4
4280,13.4,384.2
4281,14.1,418.7
4282,15.3,464.6
4283,17.0,574.9
4284,18.9,875.3
4285,20.5,992.8
4286,20.6,648.6
4287,18.9,365.2
4288,18.1,267.7
4289,17.7,153.4
4290,17.3,119.8
4291,16.7,108.8
4292,15.7,42.2
4293,14.7,1.8
4294,14.3,0.0
4295,13.4,0.0
4296,12.6,0.0
4297,11.5,0.0
4298,11.0,0.0
4299,10.7,0.0
4300,10.9,0.0
4301,11.0,1.0
4302,11.2,19.2
4303,11.2,44.5
4304,10.9,55.8
4305,10.8,110.2
4306,10.8,101.1
4307,10.6,99.7
4308,10.8,97.2
4309,11.0,104.1
4310,11.4,158.7
4311,11.6,172.2
4312,12.3,201.0
4313,12.5,123.5
4314,12.7,109.4
4315,12.9,50.7
4316,13.0,16.7
4317,13.0,0.5
4318,12.9,0.0
4319,12.9,0.0
4320,12.8,0.0
4321,12.9,0.0
4322,12.9,0.0
4323,12.9,0.0
4324,13.0,0.0
4325,12.9,0.3
4326,12.8,5.0
4327,12.8,42.3
4328,13.9,319.0
4329,16.2,695.8
4330,17.9,849.7
4331,19.2,934.5
4332,20.4,989.7
4333,21.9,988.0
4334,23.0,941.0
4335,23.5,852.1
4336,23.9,707.4
4337,23.7,535.5
4338,23.4,348.8
4339,21.8,109.6
4340,19.9,19.9
4341,18.5,0.4
4342,17.3,0.0
4343,15.6,0.0
4344,15.0,0.0
4345,14.8,0.0
4346,14.0,0.0
4347,13.6,0.0
4348,13.0,0.0
4349,12.3,0.8
4350,12.3,49.6
4351,13.7,281.7
4352,15.9,477.3
4353,18.2,665.9
4354,20.1,818.3
4355,22.1,931.6
4356,23.7,994.7
4357,25.0,999.1
4358,25.7,950.7
4359,26.1,847.1
4360,26.9,705.4
4361,27.1,531.5
4362,26.9,353.1
4363,25.1,114.0
4364,23.0,18.6
4365,20.6,0.6
4366,19.1,0.0
4367,18.9,0.0
4368,18.6,0.0
4369,17.6,0.0
4370,16.6,0.0
4371,16.2,0.0
4372,15.8,0.0
4373,15.5,0.2
4374,15.5,48.8
4375,16.2,180.0
4376,18.6,436.5
4377,20.6,627.8
4378,22.9,759.5
4379,24.8,895.1
4380,26.6,962.4
4381,28.2,1003.9
4382,28.4,878.2
4383,27.5,553.5
4384,27.6,578.7
4385,26.9,310.0
4386,25.8,190.9
4387,22.4,37.5
4388,21.9,24.1
4389,20.7,0.1
4390,19.8,0.0
4391,17.9,0.0
4392,17.5,0.0
4393,17.1,0.0
4394,16.8,0.0
4395,17.0,0.0
4396,16.8,0.0
4397,16.3,0.1
4398,16.3,19.6
4399,16.6,26.3
4400,16.0,38.8
4401,16.1,85.8
4402,16.9,193.1
4403,17.8,235.7
4404,18.8,298.3
4405,19.2,193.9
4406,19.3,283.5
4407,20.1,401.1
4408,20.7,606.6
4409,19.4,183.9
4410,18.9,168.7
4411,17.5,56.3
4412,17.1,11.8
4413,16.7,0.2
4414,16.7,0.0
4415,16.6,0.0
4416,16.5,0.0
4417,16.0,0.0
4418,15.9,0.0
4419,15.9,0.0
4420,15.9,0.0
4421,15.7,0.9
4422,15.5,18.6
4423,15.9,75.5
4424,16.7,235.2
4425,18.5,502.2
4426,19.6,620.9
4427,21.4,948.3
4428,22.3,993.2
4429,23.0,979.3
4430,24.0,940.0
4431,24.2,841.9
4432,24.8,700.6
4433,24.3,531.2
4434,24.1,347.2
4435,22.3,110.4
4436,20.5,19.5
4437,19.5,1.4
4438,19.0,0.0
4439,18.5,0.0
4440,17.8,0.0
4441,16.5,0.0
4442,15.7,0.0
4443,15.6,0.0
4444,15.8,0.0
4445,16.0,0.2
4446,16.4,19.5
4447,16.9,107.7
4448,19.0,431.3
4449,20.8,643.7
4450,22.1,804.6
4451,23.3,915.9
4452,24.6,978.0
4453,25.9,977.6
4454,26.5,933.3
4455,26.6,816.6
4456,27.0,696.7
4457,26.8,517.4
4458,26.7,340.3
4459,25.0,111.9
4460,23.3,17.2
4461,22.3,1.3
4462,20.7,0.0
4463,20.4,0.0
4464,19.0,0.0
4465,18.5,0.0
4466,18.2,0.0
4467,17.5,0.0
4468,17.0,0.0
4469,16.5,0.3
4470,16.0,42.5
4471,17.4,248.8
4472,19.4,446.9
4473,21.2,627.9
4474,23.0,786.7
4475,24.3,896.2
4476,25.8,963.9
4477,26.9,973.9
4478,27.9,921.8
4479,28.5,819.7
4480,28.9,682.3
4481,28.7,512.5
4482,28.3,325.6
4483,26.7,111.8
4484,25.0,19.7
4485,23.8,0.8
4486,23.0,0.0
4487,22.0,0.0
4488,20.0,0.0
4489,19.8,0.0
4490,19.4,0.0
4491,18.9,0.0
4492,18.5,0.0
4493,17.8,0.4
4494,17.3,43.9
4495,18.4,237.8
4496,20.6,438.0
4497,22.5,632.0
4498,24.4,786.8
4499,25.5,899.2
4500,26.7,956.0
4501,28.1,960.7
4502,28.8,922.5
4503,29.1,833.3
4504,29.7,665.9
4505,29.4,449.2
4506,27.8,50.5
4507,26.5,38.2
4508,25.5,22.7
4509,23.7,1.5
4510,23.1,0.0
4511,21.8,0.0
4512,21.5,0.0
4513,21.1,0.0
4514,20.5,0.0
4515,20.4,0.0
4516,20.3,0.0
4517,19.5,0.2
4518,18.9,22.2
4519,19.3,93.4
4520,20.4,223.0
4521,22.9,573.3
4522,24.3,762.9
4523,26.1,901.5
4524,27.2,838.9
4525,28.2,1045.7
4526,29.5,888.4
4527,28.4,279.0
4528,27.7,185.8
4529,23.6,102.8
4530,23.3,136.2
4531,23.3,102.5
4532,23.1,49.5
4533,22.6,1.8
4534,21.1,0.0
4535,19.8,0.0
4536,19.1,0.0
4537,18.5,0.0
4538,17.8,0.0
4539,17.3,0.0
4540,16.9,0.0
4541,16.5,0.6
4542,16.3,34.1
4543,17.4,203.3
4544,19.1,369.8
4545,20.8,485.5
4546,23.2,682.1
4547,24.8,747.6
4548,26.2,877.9
4549,27.7,877.2
4550,27.7,717.4
4551,27.4,593.5
4552,28.6,789.3
4553,27.5,213.4
4554,23.0,47.1
4555,22.4,55.0
4556,22.4,31.5
4557,21.3,0.1
4558,21.0,0.0
4559,19.6,0.0
4560,18.4,0.0
4561,18.4,0.0
4562,17.7,0.0
4563,17.1,0.0
4564,16.7,0.0
4565,15.7,0.1
4566,15.7,28.7
4567,16.8,201.9
4568,18.5,380.7
4569,19.9,598.1
4570,22.4,773.7
4571,24.5,853.9
4572,25.9,940.5
4573,27.2,1039.1
4574,28.8,980.8
4575,29.7,881.8
4576,29.4,571.3
4577,27.7,203.6
4578,25.6,134.0
4579,24.8,126.7
4580,23.9,36.3
4581,22.2,0.4
4582,21.2,0.0
4583,20.6,0.0
4584,19.6,0.0
4585,19.6,0.0
4586,19.0,0.0
4587,17.9,0.0
4588,17.4,0.0
4589,17.0,0.5
4590,16.8,29.6
4591,17.9,226.2
4592,19.8,414.1
4593,21.6,607.8
4594,23.5,772.0
4595,24.5,887.1
4596,25.8,956.6
4597,27.5,963.4
4598,28.8,919.5
4599,30.1,825.2
4600,30.8,688.2
4601,30.4,510.0
4602,28.9,244.0
4603,27.0,66.0
4604,25.6,26.7
4605,24.5,0.9
4606,23.1,0.0
4607,22.0,0.0
4608,21.5,0.0
4609,20.9,0.0
4610,18.9,0.0
4611,18.5,0.0
4612,17.6,0.0
4613,16.7,0.6
4614,16.7,21.4
4615,17.8,110.0
4616,20.1,390.7
4617,21.4,588.1
4618,23.0,758.3
4619,24.2,873.6
4620,25.3,942.5
4621,26.6,956.4
4622,27.6,914.2
4623,28.1,821.6
4624,28.5,672.5
4625,28.3,496.7
4626,27.9,316.9
4627,26.5,116.5
4628,25.2,24.4
4629,24.2,0.7
4630,23.4,0.0
4631,20.7,0.0
4632,20.0,0.0
4633,19.2,0.0
4634,17.7,0.0
4635,18.1,0.0
4636,17.1,0.0
4637,16.4,0.1
4638,15.7,31.2
4639,16.9,206.7
4640,19.0,404.9
4641,21.2,591.8
4642,23.2,749.5
4643,24.4,871.7
4644,25.5,942.0
4645,27.1,961.3
4646,28.3,893.1
4647,28.9,812.5
4648,29.4,680.0
4649,29.2,511.0
4650,28.6,347.4
4651,26.7,141.2
4652,24.7,45.8
4653,23.3,0.5
4654,21.8,0.0
4655,20.9,0.0
4656,20.1,0.0
4657,19.4,0.0
4658,18.7,0.0
4659,18.2,0.0
4660,17.5,0.0
4661,16.7,0.1
4662,16.4,35.7
4663,17.4,200.9
4664,19.4,387.8
4665,21.5,574.6
4666,23.6,739.9
4667,25.1,865.2
4668,26.2,939.2
4669,27.4,946.7
4670,28.6,914.6
4671,29.3,812.6
4672,30.0,670.2
4673,29.9,494.4
4674,28.1,121.3
4675,26.9,47.1
4676,26.0,22.9
4677,24.7,0.7
4678,22.7,0.0
4679,21.9,0.0
4680,20.9,0.0
4681,20.2,0.0
4682,19.4,0.0
4683,19.1,0.0
4684,18.1,0.0
4685,17.1,0.0
4686,16.6,26.5
4687,17.8,209.6
4688,19.7,403.3
4689,22.2,597.8
4690,23.8,751.6
4691,24.8,879.8
4692,25.9,938.9
4693,27.7,949.1
4694,29.1,925.4
4695,30.1,828.0
4696,30.3,598.0
4697,29.1,222.1
4698,29.7,303.0
4699,27.7,74.3
4700,26.0,19.8
4701,25.1,0.6
4702,23.5,0.0
4703,21.6,0.0
4704,21.4,0.0
4705,19.9,0.0
4706,19.8,0.0
4707,19.2,0.0
4708,18.6,0.0
4709,18.2,0.1
4710,18.0,29.1
4711,18.7,208.3
4712,20.6,402.7
4713,22.7,590.7
4714,24.5,752.7
4715,26.6,866.6
4716,27.3,932.4
4717,28.5,944.0
4718,29.6,903.0
4719,29.8,788.1
4720,30.2,630.3
4721,30.7,538.1
4722,30.0,312.6
4723,29.0,115.7
4724,27.8,36.3
4725,26.7,0.3
4726,25.6,0.0
4727,20.5,0.0
4728,19.8,0.0
4729,19.2,0.0
4730,18.9,0.0
4731,18.7,0.0
4732,18.4,0.0
4733,18.2,0.0
4734,18.2,6.0
4735,18.4,23.3
4736,18.6,41.3
4737,19.4,127.5
4738,20.2,230.9
4739,21.5,393.3
4740,23.6,644.4
4741,25.6,990.2
4742,27.2,902.8
4743,28.5,774.4
4744,29.3,639.5
4745,29.6,456.3
4746,27.5,165.5
4747,25.5,41.0
4748,21.4,4.8
4749,18.8,0.0
4750,18.4,0.0
4751,18.3,0.0
4752,18.0,0.0
4753,18.0,0.0
4754,17.3,0.0
4755,16.6,0.0
4756,16.3,0.0
4757,15.9,0.2
4758,15.9,19.3
4759,17.0,162.7
4760,18.3,273.2
4761,18.9,190.2
4762,19.7,255.8
4763,19.4,144.3
4764,19.2,214.6
4765,20.1,313.5
4766,21.4,373.5
4767,22.0,337.8
4768,23.5,450.2
4769,23.6,226.4
4770,23.3,132.4
4771,23.0,98.0
4772,22.4,38.6
4773,20.6,0.2
4774,19.5,0.0
4775,18.9,0.0
4776,18.3,0.0
4777,17.6,0.0
4778,17.3,0.0
4779,16.4,0.0
4780,15.6,0.0
4781,15.4,0.1
4782,15.1,25.6
4783,16.5,213.5
4784,18.5,415.3
4785,20.4,598.8
4786,22.4,758.7
4787,24.0,890.2
4788,24.2,381.1
4789,24.9,389.5
4790,25.8,425.3
4791,25.9,299.4
4792,25.6,238.1
4793,25.8,236.3
4794,26.1,202.2
4795,25.0,75.3
4796,23.7,6.1
4797,22.6,0.1
4798,18.4,0.0
4799,17.5,0.0
4800,16.9,0.0
4801,16.5,0.0
4802,16.7,0.0
4803,16.0,0.0
4804,15.3,0.0
4805,15.0,0.0
4806,14.9,21.7
4807,16.1,201.8
4808,18.1,401.0
4809,20.3,598.2
4810,22.3,764.1
4811,23.8,875.4
4812,25.2,953.8
4813,26.4,737.4
4814,27.6,882.6
4815,28.1,694.6
4816,27.2,256.4
4817,27.1,267.8
4818,26.6,175.6
4819,25.5,92.7
4820,24.5,43.8
4821,23.9,0.9
4822,22.4,0.0
4823,21.5,0.0
4824,20.4,0.0
4825,19.9,0.0
4826,19.4,0.0
4827,18.9,0.0
4828,18.0,0.0
4829,17.1,0.0
4830,16.9,11.9
4831,18.1,174.0
4832,20.8,416.0
4833,22.6,600.0
4834,24.9,761.9
4835,26.8,900.9
4836,27.6,964.7
4837,29.3,983.4
4838,30.5,966.1
4839,31.4,870.0
4840,31.8,653.6
4841,30.5,167.1
4842,29.2,128.5
4843,28.1,106.3
4844,27.1,27.7
4845,25.5,0.0
4846,23.8,0.0
4847,22.5,0.0
4848,21.7,0.0
4849,21.1,0.0
4850,20.2,0.0
4851,19.4,0.0
4852,18.8,0.0
4853,18.3,0.0
4854,18.2,21.5
4855,19.0,182.9
4856,21.3,408.1
4857,23.9,597.5
4858,25.7,754.9
4859,27.5,880.5
4860,28.6,974.1
4861,29.1,674.2
4862,30.9,905.4
4863,32.1,833.5
4864,32.0,520.4
4865,29.3,186.9
4866,23.3,23.4
4867,19.8,17.0
4868,20.1,13.2
4869,19.5,0.8
4870,18.5,0.0
4871,17.8,0.0
4872,17.8,0.0
4873,17.4,0.0
4874,16.9,0.0
4875,16.4,0.0
4876,16.2,0.0
4877,15.7,0.0
4878,15.6,18.3
4879,16.9,220.3
4880,19.3,418.1
4881,21.5,603.0
4882,23.7,765.1
4883,25.7,879.9
4884,27.3,956.0
4885,29.2,966.3
4886,30.4,926.3
4887,31.5,822.9
4888,30.7,457.9
4889,28.5,246.4
4890,27.2,96.2
4891,25.6,88.1
4892,24.7,34.9
4893,23.0,0.1
4894,22.4,0.0
4895,21.3,0.0
4896,21.3,0.0
4897,20.5,0.0
4898,20.2,0.0
4899,20.4,0.0
4900,18.3,0.0
4901,18.1,0.0
4902,17.9,7.5
4903,18.2,66.3
4904,18.6,67.6
4905,20.5,432.0
4906,22.0,386.8
4907,23.0,727.1
4908,25.6,1000.2
4909,26.9,984.9
4910,27.9,906.1
4911,28.6,815.8
4912,29.2,682.4
4913,29.4,481.5
4914,28.4,304.3
4915,27.5,100.2
4916,25.4,16.2
4917,23.6,0.3
4918,22.2,0.0
4919,21.9,0.0
4920,20.8,0.0
4921,21.1,0.0
4922,20.8,0.0
4923,20.5,0.0
4924,19.5,0.0
4925,18.8,0.0
4926,19.1,17.3
4927,19.6,140.9
4928,20.9,333.0
4929,23.9,598.4
4930,25.5,585.0
4931,26.8,742.1
4932,28.9,900.6
4933,29.2,843.2
4934,30.1,630.7
4935,31.7,740.1
4936,32.5,670.3
4937,32.8,490.7
4938,31.2,306.5
4939,28.7,77.4
4940,27.5,23.4
4941,25.9,0.1
4942,24.4,0.0
4943,24.0,0.0
4944,23.3,0.0
4945,22.3,0.0
4946,21.7,0.0
4947,20.9,0.0
4948,20.3,0.0
4949,20.0,0.0
4950,20.1,12.6
4951,20.6,199.9
4952,22.9,396.5
4953,24.9,585.8
4954,27.1,746.4
4955,29.0,869.4
4956,31.3,935.3
4957,33.3,966.4
4958,33.8,915.5
4959,33.0,814.5
4960,33.3,659.6
4961,33.5,490.0
4962,32.1,259.8
4963,30.3,65.9
4964,28.0,14.6
4965,26.3,0.0
4966,25.7,0.0
4967,24.8,0.0
4968,24.3,0.0
4969,22.9,0.0
4970,23.1,0.0
4971,22.5,0.0
4972,21.8,0.0
4973,20.9,0.0
4974,20.7,14.5
4975,21.7,190.8
4976,23.7,384.2
4977,25.7,577.3
4978,28.2,741.3
4979,30.4,860.0
4980,31.9,933.0
4981,34.3,950.8
4982,36.3,944.3
4983,36.5,833.2
4984,37.0,679.9
4985,36.6,320.9
4986,34.3,149.0
4987,33.4,102.3
4988,31.6,13.1
4989,30.9,0.0
4990,29.4,0.0
4991,27.4,0.0
4992,25.8,0.0
4993,25.6,0.0
4994,24.9,0.0
4995,24.4,0.0
4996,24.1,0.0
4997,23.6,0.0
4998,23.0,23.2
4999,23.9,134.5
5000,26.1,354.6
5001,28.8,609.3
5002,30.7,625.6
5003,30.7,357.3
5004,30.8,496.1
5005,32.0,640.1
5006,32.6,674.5
5007,31.5,302.4
5008,28.9,157.3
5009,28.4,100.9
5010,27.8,77.1
5011,27.3,48.7
5012,25.4,16.4
5013,23.2,0.0
5014,22.0,0.0
5015,21.8,0.0
5016,21.5,0.0
5017,21.1,0.0
5018,19.8,0.0
5019,17.0,0.0
5020,16.9,0.0
5021,17.1,0.0
5022,17.0,1.9
5023,17.0,8.7
5024,17.1,26.5
5025,17.0,6.7
5026,16.8,4.4
5027,16.7,76.9
5028,16.9,93.2
5029,16.6,42.8
5030,16.0,91.8
5031,15.7,185.1
5032,16.4,181.9
5033,16.9,193.6
5034,17.7,148.2
5035,16.9,29.4
5036,16.5,4.1
5037,16.2,0.0
5038,15.9,0.0
5039,15.4,0.0
5040,14.8,0.0
5041,14.5,0.0
5042,14.6,0.0
5043,14.7,0.0
5044,14.2,0.0
5045,14.4,0.0
5046,14.6,5.3
5047,15.3,153.9
5048,17.7,420.2
5049,18.8,606.4
5050,20.1,764.9
5051,21.3,881.2
5052,22.6,944.4
5053,24.3,950.2
5054,25.5,913.6
5055,25.7,815.3
5056,25.8,672.2
5057,26.0,507.7
5058,24.7,312.7
5059,23.0,68.7
5060,21.8,10.9
5061,20.4,0.1
5062,19.1,0.0
5063,17.8,0.0
5064,17.5,0.0
5065,17.2,0.0
5066,17.0,0.0
5067,16.3,0.0
5068,15.8,0.0
5069,15.4,0.0
5070,14.7,7.8
5071,15.8,207.7
5072,17.7,411.3
5073,20.1,603.4
5074,21.9,757.5
5075,23.6,877.6
5076,24.8,942.1
5077,26.1,952.1
5078,27.8,906.0
5079,28.4,809.2
5080,29.0,664.6
5081,29.4,488.8
5082,28.6,304.2
5083,26.8,71.7
5084,24.4,6.3
5085,23.1,0.0
5086,22.0,0.0
5087,21.4,0.0
5088,20.7,0.0
5089,20.0,0.0
5090,19.2,0.0
5091,18.7,0.0
5092,18.0,0.0
5093,17.8,0.0
5094,17.2,6.9
5095,17.9,210.1
5096,20.3,416.5
5097,22.6,609.4
5098,24.9,766.6
5099,26.6,878.2
5100,29.0,950.9
5101,30.9,952.0
5102,32.5,909.0
5103,32.0,802.0
5104,31.9,667.0
5105,31.6,488.3
5106,30.3,301.0
5107,28.4,68.7
5108,25.8,8.0
5109,24.4,0.0
